"('192.168.1.235', 'xx', '161.117.59.3', 443, 'TCP')",1640672912.844625,FT,SCP,"[[0.003281, -1428], [0.079347, -1428], [0.15572, -1428], [0.231786, -1428], [0.307655, -1428], [0.358495, -1428], [0.372917, 170], [0.373204, 170], [0.434436, -1428], [0.449087, -1428], [0.510169, -1428], [0.586325, -1428], [0.662346, -1428], [0.73837, -1428], [1.09135, -1428], [1.167092, -1428], [1.167125, -1428], [1.167279, -1428], [1.167305, -1428], [1.24289, -1428], [1.318558, -1428], [1.318585, -1428], [1.394238, -1428], [1.394265, -1428], [1.419781, 170], [1.470242, -1428], [1.526146, 170], [1.526628, 170], [1.52687, 170], [1.545948, -1428], [1.602087, 340], [1.622014, -1428], [1.697702, -1428], [1.773445, -1428], [1.822224, -1428], [1.833634, 170], [1.850425, 170], [1.850665, 170], [1.898013, -1428], [2.024163, 850], [2.100194, -1428], [2.176223, -1428], [2.178472, -1428], [2.254251, -1428], [2.254278, -1428], [2.330154, -1428], [2.40606, -1428], [2.482153, -1428], [2.55786, -1428], [2.609321, -1428], [2.633532, -1428], [2.709321, -1428], [2.785357, -1428], [2.857366, 170], [2.858293, 170], [2.859, 170], [2.861514, -1428], [2.911228, -1428], [2.937129, -1428], [2.987051, -1428], [3.012935, -1428], [3.062991, -1428], [3.063022, -1428], [3.089019, -1428], [3.137985, 170], [3.150808, 170], [3.15105, 170], [3.15111, 170], [3.151185, 170], [3.165268, -1428], [3.226614, 170], [3.241206, -1428], [3.317165, -1428], [3.393015, -1428], [3.468847, -1428], [3.544589, -1428], [3.670248, -1428], [3.746114, -1428], [3.8219, -1428], [3.897832, -1428], [3.973744, -1428], [4.022614, -1428], [4.04973, -1428], [4.057667, 170], [4.060122, 170], [4.060363, 170], [4.098592, -1428], [4.125671, -1428], [4.361484, -1428], [4.642459, -1428], [4.718137, -1428], [4.793979, -1428], [4.869964, -1428], [4.946039, -1428], [5.021971, -1428], [5.09792, -1428], [5.452333, -1428], [5.528246, -1428], [5.530387, 282], [5.530454, 266], [5.530535, 202], [5.530566, 282], [5.530613, 266], [5.604083, -1428], [5.606118, 1286], [5.679956, -1428], [5.755581, -1428], [5.804541, -1428], [5.831648, -1428], [5.907714, -1428], [5.983727, -1428], [6.059631, -1428], [6.135544, -1428], [6.184287, -1428], [6.21145, -1428], [6.23744, 170], [6.237663, 170], [6.238054, 170], [6.26004, -1428], [6.287146, -1428], [6.362898, -1428], [6.362923, -1428], [6.438594, -1428], [6.43862, -1428], [6.514536, -1428], [6.514568, -1428], [6.590422, -1428], [6.590456, -1428], [6.620062, 170], [6.620296, 170], [6.621282, 170], [6.621526, 170], [6.621585, 170], [6.666149, -1428], [6.666177, -1428], [6.695977, 170], [6.742197, -1428], [6.742226, -1428], [6.765473, 282], [6.818183, -1428], [6.818219, -1428], [6.893896, -1428], [6.893927, -1428], [6.89413, -1428], [6.969664, -1428], [6.969694, -1428], [6.969852, -1428], [6.973469, 170], [6.973697, 170], [6.973756, 170], [6.973942, 170], [6.974201, 170], [7.045581, -1428], [7.045765, -1428], [7.045954, -1428], [7.049506, 170], [7.121779, -1428], [7.121799, -1428], [7.197748, -1428], [7.197777, -1428], [7.402538, -1428], [7.478739, -1428], [7.478766, -1428], [7.554798, -1428], [7.554834, -1428], [7.630585, -1428], [7.706668, -1428], [7.78241, -1428], [7.858551, -1428], [7.908579, -1428], [7.913829, 170], [7.914045, 170], [7.91439, 170], [7.914633, 170], [7.914693, 170], [7.934311, -1428], [8.010295, -1428], [8.086082, -1428], [8.162086, -1428], [8.237729, -1428], [8.237762, -1428], [8.24897, 170], [8.249206, 170], [8.25583, 170], [8.256073, 170], [8.256132, 170], [8.313474, -1428], [8.325564, 170], [8.389493, -1428], [8.465424, -1428], [8.541283, -1428], [8.541316, -1428], [8.61699, -1428], [8.693096, -1428], [8.769105, -1428], [8.845081, -1428], [8.921076, -1428], [8.996892, -1428], [8.996918, -1428], [9.072715, -1428], [9.072747, -1428], [9.105303, 170], [9.107684, 170], [9.148682, -1428], [9.148701, -1428], [9.148868, -1428], [9.256724, -1428], [9.332763, -1428], [9.408658, -1428], [9.484518, -1428], [9.484548, -1428], [9.560539, -1428], [9.560572, -1428], [9.636664, -1428], [9.636699, -1428], [9.636847, -1428], [9.7126, -1428], [9.712633, -1428], [9.712751, -1428], [9.735517, 170], [9.735725, 170], [9.735785, 170], [9.735867, 170], [9.7359, 170], [9.78867, -1428], [9.788707, -1428], [9.864687, -1428], [9.940745, -1428], [9.94077, -1428], [10.016579, -1428], [10.127782, 170], [10.128013, 170], [10.128438, 170], [10.12868, 170], [10.369522, -1428], [10.445607, -1428], [10.521683, -1428], [10.526462, 170], [10.59787, -1428], [10.674012, -1428], [10.749956, -1428], [10.825742, -1428], [10.901493, -1428], [10.977289, -1428], [11.027238, -1428], [11.030454, 266], [11.030522, 282], [11.030579, 202], [11.030644, 394], [11.030722, 554], [11.102901, -1428], [11.102921, -1428], [11.106174, -1428], [11.106198, 792], [11.178876, -1428], [11.182197, -1428], [11.254663, -1428], [11.258065, -1428], [11.331189, -1428], [11.334212, -1428], [11.407299, -1428], [11.410189, -1428], [11.41022, -1428], [11.4146, 170], [11.414824, 170], [11.414884, 170], [11.421649, 170], [11.439255, 170], [11.48334, -1428], [11.486129, -1428], [11.486158, -1428], [11.532927, 170], [11.884551, -1428], [11.960338, -1428], [11.960365, -1428], [12.036333, -1428], [12.036365, -1428], [12.112066, -1428], [12.112097, -1428], [12.112254, -1428], [12.188368, -1428], [12.188553, -1428], [12.208918, 170], [12.215088, 170], [12.264505, -1428], [12.264535, -1428], [12.264692, -1428], [12.340634, -1428], [12.340665, -1428], [12.416601, -1428], [12.416631, -1428], [12.416788, -1428], [12.44332, 170], [12.492632, -1428], [12.768541, -1428], [12.892384, 170], [12.892613, 170], [12.892673, 170], [12.892858, 170], [12.893347, 170], [12.968373, -1428], [13.044563, -1428], [13.120629, -1428], [13.196795, -1428], [13.196826, -1428], [13.272512, -1428], [13.272544, -1428], [13.348334, -1428], [13.348366, -1428], [13.424111, -1428], [13.500017, -1428], [13.575948, -1428], [13.637332, 170], [13.651997, -1428], [13.652029, -1428], [13.694359, 170], [13.72792, -1428], [13.727954, -1428], [13.734286, 458], [13.803923, -1428], [13.803949, -1428], [13.804109, -1428], [13.879863, -1428], [13.879892, -1428], [13.919065, -1428], [13.939259, 170], [13.93949, 170], [13.93955, 170], [13.939978, 170], [13.995134, -1428], [13.995163, -1428], [14.07091, -1428], [14.070937, -1428], [14.146598, -1428], [14.146629, -1428], [14.222315, -1428], [14.222344, -1428], [14.298292, -1428], [14.298323, -1428], [14.298478, -1428], [14.374068, -1428], [14.374098, -1428], [14.374256, -1428], [14.409561, 170], [14.409786, 170], [14.411376, 170], [14.450083, -1428], [14.450112, -1428], [14.485459, -1428], [14.525978, -1428], [14.52617, -1428], [14.561517, -1428], [14.602261, -1428], [14.637593, -1428], [14.678218, -1428], [14.678247, -1428], [14.713724, -1428], [14.71731, 170], [14.717529, 170], [14.726478, 170], [14.754143, -1428], [14.754168, -1428], [14.789671, -1428], [14.789688, -1428], [14.830891, -1428], [14.830911, -1428], [14.865539, -1428], [14.906741, -1428], [14.906768, -1428], [14.982672, -1428], [14.982698, -1428], [15.058522, -1428], [15.134538, -1428], [15.147486, 170], [15.147707, 170], [17.459035, 170], [17.828443, 154], [17.828657, 154], [17.828718, 170], [19.345534, -1428], [19.421486, -1428], [19.421514, -1428], [19.497408, -1428], [19.497435, -1428], [19.497596, -1428], [19.573385, -1428], [19.649146, -1428], [19.72523, -1428], [19.800991, -1428], [19.852253, -1428], [19.853822, 202], [19.853886, 202], [19.853947, 298], [19.854008, 282], [19.854067, 234], [19.876791, -1428], [19.995837, -1428], [19.995862, -1428], [20.07173, -1428], [20.071761, -1428], [20.147716, -1428], [20.147749, -1428], [20.223774, -1428], [20.268691, 170], [20.268916, 170], [20.299715, -1428], [20.375701, -1428], [20.451659, -1428], [20.459977, 170], [20.460217, 170], [20.460277, 170], [20.460336, 170], [20.46444, 170], [20.579158, 170], [21.363557, -1428], [21.439209, -1428], [21.439236, -1428], [21.474807, 170], [21.475003, 170], [21.475255, 170], [21.514941, -1428], [21.514971, -1428], [21.590568, -1428], [21.82053, -1428], [22.098489, -1428], [22.451552, -1428], [22.482741, 170], [22.482956, 170], [22.712759, -1428], [22.733262, 170], [22.733436, 170], [22.733496, 170], [22.990568, -1428], [23.066247, -1428], [23.066275, -1428], [23.141926, -1428], [23.141957, -1428], [23.217849, -1428], [23.217879, -1428], [23.218036, -1428], [23.29387, -1428], [23.293898, -1428], [23.370098, -1428], [23.370125, -1428], [23.4462, -1428], [23.522231, -1428], [23.598157, -1428], [23.674112, -1428], [23.749891, -1428], [23.825651, -1428], [23.850299, 170], [23.8507, 170], [23.85139, 170], [23.901574, -1428], [23.90176, -1428], [23.977469, -1428], [23.9775, -1428], [23.977656, -1428], [23.984421, 170], [24.008904, 170], [24.053193, -1428], [24.053212, -1428], [24.129016, -1428], [24.129043, -1428], [24.205003, -1428], [24.205032, -1428], [24.281041, -1428], [24.357035, -1428], [24.433048, -1428], [24.509168, -1428], [24.585164, -1428], [24.66122, -1428], [24.737126, -1428], [24.813101, -1428], [24.861376, -1428], [24.867472, 170], [24.867832, 170], [24.86917, 170], [24.889115, -1428], [24.894188, 170], [24.937082, -1428], [24.969842, -1428], [24.969876, -1428], [25.045458, -1428], [25.04549, -1428], [25.092977, -1428], [25.093004, -1428], [25.100408, 170], [25.102575, 170], [25.12148, -1428], [25.168954, -1428], [25.176036, -1428], [25.244895, -1428], [25.244921, -1428], [25.251868, -1428], [25.320987, -1428], [25.327746, -1428], [25.397098, -1428], [25.403703, -1428], [25.403732, -1428], [25.462373, 170], [25.462814, 170], [25.463321, 170], [25.463565, 170], [25.473121, -1428], [25.479573, -1428], [25.479606, -1428], [25.47976, -1428], [25.498594, 170], [25.555756, -1428], [25.555777, -1428], [25.556015, -1428], [25.556033, -1428], [25.631877, -1428], [25.631895, -1428], [25.632111, -1428], [25.632129, -1428], [25.635854, 170], [25.636241, 170], [25.682144, 170], [25.68281, 154], [25.683593, 1428], [25.707979, -1428], [25.708002, -1428], [25.708419, -1428], [25.708436, -1428], [25.711924, 102], [25.784019, -1428], [25.784441, -1428], [25.784469, -1428], [25.859708, -1428], [25.860156, -1428], [25.860182, -1428], [25.935773, -1428], [25.9358, -1428], [26.011758, -1428], [26.011788, -1428], [26.011945, -1428], [26.011971, -1428], [26.022399, 154], [26.023708, 154], [26.087908, -1428], [26.087938, -1428], [26.164018, -1428], [26.164043, -1428], [26.212764, 170], [26.239878, -1428], [26.239911, -1428], [26.315871, -1428], [26.315897, -1428], [26.391829, -1428], [26.391866, -1428], [26.4676, -1428], [26.467629, -1428], [26.5108, 154], [26.511115, 154], [26.543289, -1428], [26.619102, -1428], [26.694809, -1428], [26.770649, -1428], [26.846698, -1428], [26.92262, -1428], [26.922652, -1428], [26.931595, 154], [26.931961, 154], [26.941332, 154], [26.941574, 154], [26.941634, 154], [26.998733, -1428], [26.998758, -1428], [26.998918, -1428], [27.074475, -1428], [27.07451, -1428], [27.114091, -1428], [27.150495, -1428], [27.150524, -1428], [27.190078, -1428], [27.226562, -1428], [27.226589, -1428], [27.302557, -1428], [27.302583, -1428], [27.302744, -1428], [27.378523, -1428], [27.37871, -1428], [27.454375, -1428], [27.454407, -1428], [27.454561, -1428], [27.530161, -1428], [27.530348, -1428], [27.606077, -1428], [27.606105, -1428], [27.681781, -1428], [27.681808, -1428], [27.757776, -1428], [27.833473, -1428], [27.943072, 170], [28.034529, -1428], [28.110343, -1428], [28.110369, -1428], [28.185987, -1428], [28.261558, -1428], [28.613563, -1428], [28.689607, -1428], [28.689639, -1428], [28.690922, 202], [28.765207, 170], [28.765593, -1428], [28.765617, -1428], [28.765804, 170], [28.841461, -1428], [28.841489, -1428], [28.917168, -1428], [28.917194, -1428], [28.9929, -1428], [28.992931, -1428], [29.220308, -1428]]"
